seed,child,subset,centre_s,auc_base,drop
11,17,odd,0.24,0.38894110275689225,-0.0055943430003580485
11,17,even,0.24,0.4684990887148416,0.030909807398650235
11,17,first200,0.24,0.4625,0.010624999999999996
11,17,first400,0.24,0.45604395604395603,0.0019907628603280103
11,17,first800,0.24,0.42575933279450867,0.010934626512515977
11,18,all,0.24,0.5997441441441441,0.02182342342342336
11,18,odd,0.24,0.573989969350794,0.013513513513513487
11,18,even,0.24,0.627482057416268,0.032595693779904344
11,18,first200,0.24,0.58375,0.027890624999999947
11,18,first400,0.24,0.6026367187499999,0.028066406249999898
11,18,first800,0.24,0.5924622422019796,0.02236878425805444
11,26,all,0.24,0.45503496503496504,-0.007036297036297101
11,26,odd,0.24,0.44134394781214586,-0.016585123144539304
11,26,even,0.24,0.46645823683804233,0.001556790695280752
11,26,first200,0.24,0.40619349005424954,-0.007007233273056079
11,26,first400,0.24,0.4615355115815309,-0.012904586593035783
11,26,first800,0.24,0.4626533534579511,-0.01164905762606916
11,28,all,0.24,0.4688230008984726,0.006030997304582231
11,28,odd,0.24,0.4682971014492754,0.019151138716356153
11,28,even,0.24,0.47145539906103284,-0.005586854460093937
11,28,first200,0.24,0.4396400700748527,-0.00724637681159418
11,28,first400,0.24,0.4705446391243206,0.0043707954847782005
11,28,first800,0.24,0.4688230008984726,0.006030997304582231
11,34,all,0.24,0.6430569461827284,-0.0031821026282854437
11,34,odd,0.24,0.6414614239761871,-0.0032046665706466637
11,34,even,0.24,0.6454512105649304,-0.0029085001572162206
11,34,first200,0.24,0.6385623869801085,-0.013863773357444265
11,34,first400,0.24,0.6716712685994785,-0.002799509127166755
11,34,first800,0.24,0.63831296960507,-0.0023133972919643364
11,35,all,0.24,0.5377857284834029,0.005300470416749414
11,35,odd,0.24,0.5346467391304348,0.02111523957409056
11,35,even,0.24,0.5415162913637981,-0.01000101662176589
11,35,first200,0.24,0.541796875,-0.008750000000000147
11,35,first400,0.24,0.5262974573319401,0.001064282673478134
11,35,first800,0.24,0.555506954772111,0.002123854236530276
11,38,all,0.24,0.7003403553799339,0.015597106899859714
11,38,odd,0.24,0.7054140928705324,0.013118497364348891
11,38,even,0.24,0.6956327814144526,0.018017584392247543
11,38,first200,0.24,0.6686176884192924,0.010983999087834095
11,38,first400,0.24,0.6916768595120917,0.01834230624765243
11,38,first800,0.24,0.7063089592482443,0.018529614501204272
11,38,rec:B7e5c5fda0c76,0.24,0.6733389521000142,0.04052216220357818
11,38,rec:Bf01015be23f4,0.24,0.7266592920353983,-0.008817951959544823
11,39,all,0.24,0.5008948531612838,-0.015890808807138446
11,39,odd,0.24,0.4880952380952381,-0.012402818270165261
11,39,even,0.24,0.5162909286097692,-0.02047772410091242
11,39,first200,0.24,0.48013499002914556,-0.011811627550237791
11,39,first400,0.24,0.48838964356205733,-0.012539184952978066
11,39,first800,0.24,0.48248609189650604,-0.02050648063658389
11,51,all,0.24,0.5642894890067466,0.01853331519056234
11,51,odd,0.24,0.568875766057038,0.016859286782801686
11,51,even,0.24,0.5630263596930264,0.020500500500500562
11,51,first200,0.24,0.6173653604956102,0.008969632473110112
11,51,first400,0.24,0.577300785634119,0.021106660474476624
11,51,first800,0.24,0.57599853515625,0.019530029296874973
11,51,rec:Babd62bd011f9,0.24,0.6169561553036305,0.033373044288276255
11,51,rec:Bc8698b5fd4ea,0.24,0.5172817031390249,0.006494861000493013
11,52,all,0.24,0.5582686894162303,0.0011304724419477497
11,52,odd,0.24,0.52144744340258,0.0011008651504947897
11,52,even,0.24,0.5940468730417345,0.0024689810753226737
11,52,first200,0.24,0.5581675708257987,-0.0025617842073537567
11,52,first400,0.24,0.581969116451875,-0.01279074267580027
11,52,first800,0.24,0.553984375,-0.00821289062500008
11,54,all,0.24,0.5323581904244588,0.031184527042756205
11,54,odd,0.24,0.5557483229238954,0.037615339142056725
11,54,even,0.24,0.5071852546079351,0.02305269186712494
11,54,first200,0.24,0.5583182640144665,0.027727546714888418
11,54,first400,0.24,0.5664404049700874,0.027093879429360257
11,54,first800,0.24,0.5510693359375001,0.029902343750000115
11,72,all,0.24,0.5432588449906389,0.009655081369113305
11,72,odd,0.24,0.5528008576789064,0.008331099794514407
11,72,even,0.24,0.532471264367816,0.011102403343782541
11,72,first200,0.24,0.6072623029144768,0.01082974996018482
11,72,first400,0.24,0.5970049087283326,0.018292682926829174
11,72,first800,0.24,0.5432588449906389,0.009655081369113305
11,13,all,0.27999999999999997,0.6126229508196721,-0.006664564943253515
11,13,odd,0.27999999999999997,0.5931653302787323,-0.006729667812142015
11,13,even,0.27999999999999997,0.6371846484165324,-0.007877079978529378
11,13,first200,0.27999999999999997,0.6655364677516576,0.0414406268836649
11,13,first400,0.27999999999999997,0.6119803650866698,0.004352661451142881
11,13,first800,0.27999999999999997,0.6057993730407523,-0.008344943689771345
11,15,all,0.27999999999999997,0.5112051810846991,-0.0060385686891710755
11,15,odd,0.27999999999999997,0.555777426757667,0.020922123208058863
11,15,even,0.27999999999999997,0.4703406531531532,-0.03158783783783781
11,15,first200,0.27999999999999997,0.570285883572804,-0.036661235372537515
11,15,first400,0.27999999999999997,0.48486328125,-0.0205078125
11,15,first800,0.27999999999999997,0.4979150109400602,-0.023651134724634315
11,17,all,0.27999999999999997,0.42575933279450867,0.011649154865235267
11,17,odd,0.27999999999999997,0.38894110275689225,-0.01872986036519869
11,17,even,0.27999999999999997,0.4684990887148416,0.050908822225506134
11,17,first200,0.27999999999999997,0.4625,0.001796875000000031
11,17,first400,0.27999999999999997,0.45604395604395603,-0.008201942984551736
11,17,first800,0.27999999999999997,0.42575933279450867,0.011649154865235267
11,18,all,0.27999999999999997,0.5997441441441441,0.059027027027027
11,18,odd,0.27999999999999997,0.573989969350794,0.06617442184452493
11,18,even,0.27999999999999997,0.627482057416268,0.050598086124401864
11,18,first200,0.27999999999999997,0.58375,0.10367187499999997
11,18,first400,0.27999999999999997,0.6026367187499999,0.07951171874999985
11,18,first800,0.27999999999999997,0.5924622422019796,0.05821897551165278
11,26,all,0.27999999999999997,0.45503496503496504,-0.014472194472194444
11,26,odd,0.27999999999999997,0.44134394781214586,-0.007421842607181317
11,26,even,0.27999999999999997,0.46645823683804233,-0.01772940147187485
11,26,first200,0.27999999999999997,0.40619349005424954,-0.02878239903556362
11,26,first400,0.27999999999999997,0.4615355115815309,-0.02987421383647798
11,26,first800,0.27999999999999997,0.4626533534579511,-0.010642826734780841
11,28,all,0.27999999999999997,0.4688230008984726,-0.0046271338724168665
11,28,odd,0.27999999999999997,0.4682971014492754,0.025879917184265022
11,28,even,0.27999999999999997,0.47145539906103284,-0.03600938967136158
11,28,first200,0.27999999999999997,0.4396400700748527,-0.030020703933747395
11,28,first400,0.27999999999999997,0.4705446391243206,0.0007411348865493106
11,28,first800,0.27999999999999997,0.4688230008984726,-0.0046271338724168665
11,34,all,0.27999999999999997,0.6430569461827284,0.009245932415519298
11,34,odd,0.27999999999999997,0.6414614239761871,0.018639877094435597
11,34,even,0.27999999999999997,0.6454512105649304,-0.002698878524263648
11,34,first200,0.27999999999999997,0.6385623869801085,-0.019288728149487677
11,34,first400,0.27999999999999997,0.6716712685994785,0.005311397453597211
11,34,first800,0.27999999999999997,0.63831296960507,0.011581566694855105
11,35,all,0.27999999999999997,0.5377857284834029,0.00880871927383553
11,35,odd,0.27999999999999997,0.5346467391304348,0.024109915705412543
11,35,even,0.27999999999999997,0.5415162913637981,-0.004905200020332456
11,35,first200,0.27999999999999997,0.541796875,-0.0015625000000000222
11,35,first400,0.27999999999999997,0.5262974573319401,-0.0024962266341577166
11,35,first800,0.27999999999999997,0.555506954772111,0.008038569581741761
11,38,all,0.27999999999999997,0.7003403553799339,0.05044501902686638
11,38,odd,0.27999999999999997,0.7054140928705324,0.05318479751405902
11,38,even,0.27999999999999997,0.6956327814144526,0.04808432807085106
11,38,first200,0.27999999999999997,0.6686176884192924,0.04855383679829728
11,38,first400,0.27999999999999997,0.6916768595120917,0.06036251215918165
11,38,first800,0.27999999999999997,0.7063089592482443,0.055082217172196746
11,38,rec:B7e5c5fda0c76,0.27999999999999997,0.6733389521000142,0.09817198534012705
11,38,rec:Bf01015be23f4,0.27999999999999997,0.7266592920353983,0.0007774968394437254
11,39,all,0.27999999999999997,0.5008948531612838,-0.028835926602933548
11,39,odd,0.27999999999999997,0.4880952380952381,-0.012633624878522876
11,39,even,0.27999999999999997,0.5162909286097692,-0.051959205582393975
11,39,first200,0.27999999999999997,0.48013499002914556,-0.019634913330265402
11,39,first400,0.27999999999999997,0.48838964356205733,-0.03459886218506908
11,39,first800,0.27999999999999997,0.48248609189650604,-0.04052728146861728
11,51,all,0.27999999999999997,0.5642894890067466,0.022261812842550355
11,51,odd,0.27999999999999997,0.568875766057038,0.024812406504849727
11,51,even,0.27999999999999997,0.5630263596930264,0.020400400400400365
11,51,first200,0.27999999999999997,0.6173653604956102,0.016666033218045717
11,51,first400,0.27999999999999997,0.577300785634119,0.018073454855064064
11,51,first800,0.27999999999999997,0.57599853515625,0.021102294921875098
11,51,rec:Babd62bd011f9,0.27999999999999997,0.6169561553036305,0.05560589834417995
11,51,rec:Bc8698b5fd4ea,0.27999999999999997,0.5172817031390249,-0.003972768991542308
11,52,all,0.27999999999999997,0.5582686894162303,0.007820958640630704
11,52,odd,0.27999999999999997,0.52144744340258,0.006903072061337667
11,52,even,0.27999999999999997,0.5940468730417345,0.008923423987968415
11,52,first200,0.27999999999999997,0.5581675708257987,0.014014466546112159
11,52,first400,0.27999999999999997,0.581969116451875,0.007314524555903756
11,52,first800,0.27999999999999997,0.553984375,-0.011904296874999942
11,54,all,0.27999999999999997,0.5323581904244588,0.06355241716458448
11,54,odd,0.27999999999999997,0.5557483229238954,0.062328115763230274
11,54,even,0.27999999999999997,0.5071852546079351,0.06457617411225663
11,54,first200,0.27999999999999997,0.5583182640144665,0.06803797468354428
11,54,first400,0.27999999999999997,0.5664404049700874,0.06958505905813772
11,54,first800,0.27999999999999997,0.5510693359375001,0.06579101562500006
11,72,all,0.27999999999999997,0.5432588449906389,-0.007104795737122527
11,72,odd,0.27999999999999997,0.5528008576789064,-0.024501920843384317
11,72,even,0.27999999999999997,0.532471264367816,0.015125391849529657
11,72,first200,0.27999999999999997,0.6072623029144768,-0.019111323459149565
11,72,first400,0.27999999999999997,0.5970049087283326,-0.0016490259242215588
11,72,first800,0.27999999999999997,0.5432588449906389,-0.007104795737122527
11,13,all,0.32,0.6126229508196721,-0.008417402269861318
11,13,odd,0.32,0.5931653302787323,-0.00670580374188634
11,13,even,0.32,0.6371846484165324,-0.01156736446591522
11,13,first200,0.32,0.6655364677516576,0.017329716696805386
11,13,first400,0.32,0.6119803650866698,0.002454364166283085
11,13,first800,0.32,0.6057993730407523,-0.007295173961840762
11,15,all,0.32,0.5112051810846991,-0.012402764209993089
11,15,odd,0.32,0.555777426757667,-0.004753673292999139
11,15,even,0.32,0.4703406531531532,-0.019833896396396322
11,15,first200,0.32,0.570285883572804,-0.007406310176270248
11,15,first400,0.32,0.48486328125,-0.005957031249999967
11,15,first800,0.32,0.4979150109400602,-0.018872830384913608
11,17,all,0.32,0.42575933279450867,0.008369352590458123
11,17,odd,0.32,0.38894110275689225,0.00984604368063019
11,17,even,0.32,0.4684990887148416,0.01049209398551798
11,17,first200,0.32,0.4625,-0.00773437499999996
11,17,first400,0.32,0.45604395604395603,-0.00248845357541011
11,17,first800,0.32,0.42575933279450867,0.008369352590458123
11,18,all,0.32,0.5997441441441441,0.03320720720720716
11,18,odd,0.32,0.573989969350794,0.042198383950961316
11,18,even,0.32,0.627482057416268,0.02295155502392343
11,18,first200,0.32,0.58375,0.06890624999999995
11,18,first400,0.32,0.6026367187499999,0.04357421874999989
11,18,first800,0.32,0.5924622422019796,0.03378484956031391
11,26,all,0.32,0.45503496503496504,0.0014851814851815082
11,26,odd,0.32,0.44134394781214586,0.005473090637698075
11,26,even,0.32,0.46645823683804233,-0.0020842982862436243
11,26,first200,0.32,0.40619349005424954,-0.006856540084388185
11,26,first400,0.32,0.4615355115815309,-0.003106304647952196
11,26,first800,0.32,0.4626533534579511,0.00673884438252248
11,28,all,0.32,0.4688230008984726,-0.006356693620844567
11,28,odd,0.32,0.4682971014492754,0.004830917874396157
11,28,even,0.32,0.47145539906103284,-0.016995305164319352
11,28,first200,0.32,0.4396400700748527,-0.025879917184265022
11,28,first400,0.32,0.4705446391243206,0.0010641936832503363
11,28,first800,0.32,0.4688230008984726,-0.006356693620844567
11,34,all,0.32,0.6430569461827284,0.0011889862327909562
11,34,odd,0.32,0.6414614239761871,0.004404916222574329
11,34,even,0.32,0.6454512105649304,-0.0037862907452048677
11,34,first200,0.32,0.6385623869801085,-0.029159132007233413
11,34,first400,0.32,0.6716712685994785,-0.004774505292222675
11,34,first800,0.32,0.63831296960507,0.0039026429106037153
11,35,all,0.32,0.5377857284834029,-0.007420658583449313
11,35,odd,0.32,0.5346467391304348,-0.0003466060337178334
11,35,even,0.32,0.5415162913637981,-0.01345753062573074
11,35,first200,0.32,0.541796875,-0.03390625000000003
11,35,first400,0.32,0.5262974573319401,-0.02122760168737181
11,35,first800,0.32,0.555506954772111,-0.009885399352637547
11,38,all,0.32,0.7003403553799339,0.013095661620364907
11,38,odd,0.32,0.7054140928705324,0.01833633172720084
11,38,even,0.32,0.6956327814144526,0.00867346938775515
11,38,first200,0.32,0.6686176884192924,0.019991638478203066
11,38,first400,0.32,0.6916768595120917,0.03206653119010694
11,38,first800,0.32,0.7063089592482443,0.01648727710268183
11,38,rec:B7e5c5fda0c76,0.32,0.6733389521000142,0.04428609738344269
11,38,rec:Bf01015be23f4,0.32,0.7266592920353983,-0.01847661188369143
11,39,all,0.32,0.5008948531612838,-0.016900305078052735
11,39,odd,0.32,0.4880952380952381,-0.0029761904761904656
11,39,even,0.32,0.5162909286097692,-0.03530595813204507
11,39,first200,0.32,0.48013499002914556,-0.0009970854425525588
11,39,first400,0.32,0.48838964356205733,-0.019544100003870135
11,39,first800,0.32,0.48248609189650604,-0.02478929345853076
11,51,all,0.32,0.5642894890067466,0.0015814272875713797
11,51,odd,0.32,0.568875766057038,0.010748926313757567
11,51,even,0.32,0.5630263596930264,-0.00858525191858528
11,51,first200,0.32,0.6173653604956102,-0.003876705560412086
11,51,first400,0.32,0.577300785634119,-0.00423294245133321
11,51,first800,0.32,0.57599853515625,0.00017211914062498224
11,51,rec:Babd62bd011f9,0.32,0.6169561553036305,0.017724182070503858
11,51,rec:Bc8698b5fd4ea,0.32,0.5172817031390249,-0.010186344041162476
11,52,all,0.32,0.5582686894162303,0.008346389493930406
11,52,odd,0.32,0.52144744340258,0.017574988343780795
11,52,even,0.32,0.5940468730417345,-0.001616743952876254
11,52,first200,0.32,0.5581675708257987,0.021850512356841545
11,52,first400,0.32,0.581969116451875,0.015054762181198944
11,52,first800,0.32,0.553984375,-0.0038574218750000444
11,54,all,0.32,0.5323581904244588,0.016421587646465396
11,54,odd,0.32,0.5557483229238954,0.01199013031074092
11,54,even,0.32,0.5071852546079351,0.02212850150994483
11,54,first200,0.32,0.5583182640144665,0.0244122965641953
11,54,first400,0.32,0.5664404049700874,0.02707470470931117
11,54,first800,0.32,0.5510693359375001,0.014707031250000169
11,72,all,0.32,0.5432588449906389,-0.021260381162690245
11,72,odd,0.32,0.5528008576789064,-0.034106137764674416
11,72,even,0.32,0.532471264367816,-0.003030303030303161
11,72,first200,0.32,0.6072623029144768,-0.04132823698041099
11,72,first400,0.32,0.5970049087283326,-0.02651863782788766
11,72,first800,0.32,0.5432588449906389,-0.021260381162690245
11,13,all,0.36000000000000004,0.6126229508196721,-4.4136191677202063e-05
11,13,odd,0.36000000000000004,0.5931653302787323,-0.0007875143184421507
11,13,even,0.36000000000000004,0.6371846484165324,0.00030864197530855453
11,13,first200,0.36000000000000004,0.6655364677516576,-0.005801687763713037
11,13,first400,0.36000000000000004,0.6119803650866698,-0.0019941708851051176
11,13,first800,0.36000000000000004,0.6057993730407523,-0.0019108711637447762
11,15,all,0.36000000000000004,0.5112051810846991,-0.001353160389304886
11,15,odd,0.36000000000000004,0.555777426757667,-0.004053288826632473
