source,child,segment,segment_start_s,auc,n
child_spatial_s22_odd_even_blocks_b1,49,4,480.0,0.6695121951219513,51
child_spatial_s22_odd_even_blocks_b1,49,5,600.0,0.44000000000000006,50
child_spatial_s22_odd_even_blocks_b1,49,6,720.0,0.6829268292682926,50
child_spatial_s22_odd_even_blocks_b1,50,0,0.0,0.4482758620689655,39
child_spatial_s22_odd_even_blocks_b1,50,2,240.0,0.46296296296296297,33
child_spatial_s22_odd_even_blocks_b1,50,4,480.0,0.6525000000000001,50
child_spatial_s22_odd_even_blocks_b1,50,6,720.0,0.4847560975609756,49
child_spatial_s22_odd_even_blocks_b1,51,0,0.0,0.41483025610482427,96
child_spatial_s22_odd_even_blocks_b1,51,1,120.0,0.51591942820013,100
child_spatial_s22_odd_even_blocks_b1,51,2,240.0,0.47,100
child_spatial_s22_odd_even_blocks_b1,51,3,360.0,0.5676666666666668,95
child_spatial_s22_odd_even_blocks_b1,51,4,480.0,0.4364197530864198,101
child_spatial_s22_odd_even_blocks_b1,51,5,600.0,0.4123917388407728,98
child_spatial_s22_odd_even_blocks_b1,51,6,720.0,0.4346978557504873,100
child_spatial_s22_odd_even_blocks_b1,52,0,0.0,0.6193693693693694,49
child_spatial_s22_odd_even_blocks_b1,52,1,120.0,0.48509485094850946,50
child_spatial_s22_odd_even_blocks_b1,52,2,240.0,0.42,50
child_spatial_s22_odd_even_blocks_b1,52,3,360.0,0.5011655011655012,50
child_spatial_s22_odd_even_blocks_b1,52,4,480.0,0.5585365853658537,51
child_spatial_s22_odd_even_blocks_b1,52,5,600.0,0.676923076923077,49
child_spatial_s22_odd_even_blocks_b1,52,6,720.0,0.3387533875338753,50
child_spatial_s22_odd_even_blocks_b1,53,0,0.0,0.49480249480249483,50
child_spatial_s22_odd_even_blocks_b1,53,1,120.0,0.5,50
child_spatial_s22_odd_even_blocks_b1,53,2,240.0,0.71,50
child_spatial_s22_odd_even_blocks_b1,53,3,360.0,0.36250000000000004,50
child_spatial_s22_odd_even_blocks_b1,53,4,480.0,0.39999999999999997,50
child_spatial_s22_odd_even_blocks_b1,53,5,600.0,0.4842105263157894,48
child_spatial_s22_odd_even_blocks_b1,53,6,720.0,0.598611111111111,49
child_spatial_s22_odd_even_blocks_b1,54,0,0.0,0.5060728744939271,51
child_spatial_s22_odd_even_blocks_b1,54,1,120.0,0.6775,50
child_spatial_s22_odd_even_blocks_b1,54,2,240.0,0.5125,50
child_spatial_s22_odd_even_blocks_b1,54,3,360.0,0.6499999999999999,51
child_spatial_s22_odd_even_blocks_b1,54,4,480.0,0.5861111111111111,49
child_spatial_s22_odd_even_blocks_b1,54,5,600.0,0.6192411924119241,50
child_spatial_s22_odd_even_blocks_b1,54,6,720.0,0.45365853658536587,51
child_spatial_s22_odd_even_blocks_b1,56,0,0.0,0.44534412955465585,51
child_spatial_s22_odd_even_blocks_b1,56,1,120.0,0.627371273712737,50
child_spatial_s22_odd_even_blocks_b1,56,2,240.0,0.6425,50
child_spatial_s22_odd_even_blocks_b1,56,3,360.0,0.5081585081585082,50
child_spatial_s22_odd_even_blocks_b1,56,4,480.0,0.42953929539295393,50
child_spatial_s22_odd_even_blocks_b1,56,5,600.0,0.36750000000000005,50
child_spatial_s22_odd_even_blocks_b1,56,6,720.0,0.4670731707317073,51
child_spatial_s22_odd_even_blocks_b1,57,0,0.0,0.47874493927125505,51
child_spatial_s22_odd_even_blocks_b1,57,1,120.0,0.44715447154471544,50
child_spatial_s22_odd_even_blocks_b1,57,2,240.0,0.51125,50
child_spatial_s22_odd_even_blocks_b1,57,3,360.0,0.395,50
child_spatial_s22_odd_even_blocks_b1,57,4,480.0,0.275,50
child_spatial_s22_odd_even_blocks_b1,57,5,600.0,0.55,50
child_spatial_s22_odd_even_blocks_b1,57,6,720.0,0.6853658536585365,51
child_spatial_s22_odd_even_blocks_b1,58,0,0.0,0.5585585585585585,49
child_spatial_s22_odd_even_blocks_b1,58,1,120.0,0.5564102564102564,49
child_spatial_s22_odd_even_blocks_b1,58,2,240.0,0.5765550239234449,49
child_spatial_s22_odd_even_blocks_b1,58,3,360.0,0.48648648648648646,47
child_spatial_s22_odd_even_blocks_b1,58,4,480.0,0.3513157894736842,48
child_spatial_s22_odd_even_blocks_b1,58,5,600.0,0.47625,50
child_spatial_s22_odd_even_blocks_b1,59,0,0.0,0.3497368421052632,101
child_spatial_s22_odd_even_blocks_b1,59,1,120.0,0.39573617588274485,98
child_spatial_s22_odd_even_blocks_b1,59,2,240.0,0.4514285714285714,96
child_spatial_s22_odd_even_blocks_b1,59,3,360.0,0.4110243055555556,82
child_spatial_s22_odd_even_blocks_b1,59,4,480.0,0.4657534246575343,91
child_spatial_s22_odd_even_blocks_b1,59,5,600.0,0.45791855203619913,82
child_spatial_s22_odd_even_blocks_b1,59,6,720.0,0.45149017121116036,102
child_spatial_s22_odd_even_blocks_b1,61,0,0.0,0.5384615384615384,51
child_spatial_s22_odd_even_blocks_b1,61,1,120.0,0.4711538461538462,47
child_spatial_s22_odd_even_blocks_b1,61,2,240.0,0.45270270270270274,47
child_spatial_s22_odd_even_blocks_b1,61,3,360.0,0.45799457994579945,50
child_spatial_s22_odd_even_blocks_b1,61,4,480.0,0.625,38
child_spatial_s22_odd_even_blocks_b1,61,5,600.0,0.47916666666666663,41
child_spatial_s22_odd_even_blocks_b1,61,6,720.0,0.6006006006006006,46
child_spatial_s22_odd_even_blocks_b1,62,0,0.0,0.5406698564593301,49
child_spatial_s22_odd_even_blocks_b1,62,2,240.0,0.5151515151515151,42
child_spatial_s22_odd_even_blocks_b1,62,3,360.0,0.547911547911548,48
child_spatial_s22_odd_even_blocks_b1,62,4,480.0,0.6015873015873014,44
child_spatial_s22_odd_even_blocks_b1,62,5,600.0,0.5138888888888888,46
child_spatial_s22_odd_even_blocks_b1,62,6,720.0,0.4242424242424242,42
child_spatial_s22_odd_even_blocks_b1,63,0,0.0,0.5558823529411765,44
child_spatial_s22_odd_even_blocks_b1,63,1,120.0,0.4932249322493225,50
child_spatial_s22_odd_even_blocks_b1,63,2,240.0,0.4846153846153846,49
child_spatial_s22_odd_even_blocks_b1,63,3,360.0,0.45499999999999996,50
child_spatial_s22_odd_even_blocks_b1,63,4,480.0,0.5381944444444444,44
child_spatial_s22_odd_even_blocks_b1,63,5,600.0,0.56640625,40
child_spatial_s22_odd_even_blocks_b1,63,6,720.0,0.45321637426900585,47
child_spatial_s22_odd_even_blocks_b1,64,0,0.0,0.41885964912280704,50
child_spatial_s22_odd_even_blocks_b1,64,1,120.0,0.5718157181571815,50
child_spatial_s22_odd_even_blocks_b1,64,2,240.0,0.4292682926829268,51
child_spatial_s22_odd_even_blocks_b1,64,3,360.0,0.6681681681681682,46
child_spatial_s22_odd_even_blocks_b1,64,4,480.0,0.5536585365853659,51
child_spatial_s22_odd_even_blocks_b1,64,5,600.0,0.40555555555555556,46
child_spatial_s22_odd_even_blocks_b1,64,6,720.0,0.4,51
child_spatial_s22_odd_even_blocks_b1,65,0,0.0,0.5811965811965811,51
child_spatial_s22_odd_even_blocks_b1,65,1,120.0,0.45833333333333326,49
child_spatial_s22_odd_even_blocks_b1,65,2,240.0,0.6087500000000001,50
child_spatial_s22_odd_even_blocks_b1,65,3,360.0,0.4817073170731707,51
child_spatial_s22_odd_even_blocks_b1,65,4,480.0,0.5658536585365854,51
child_spatial_s22_odd_even_blocks_b1,65,5,600.0,0.44249999999999995,50
child_spatial_s22_odd_even_blocks_b1,65,6,720.0,0.415,50
child_spatial_s22_odd_even_blocks_b1,66,0,0.0,0.53,40
child_spatial_s22_odd_even_blocks_b1,66,1,120.0,0.4256410256410257,49
child_spatial_s22_odd_even_blocks_b1,66,2,240.0,0.4236111111111111,41
child_spatial_s22_odd_even_blocks_b1,66,4,480.0,0.44886363636363635,51
child_spatial_s22_odd_even_blocks_b1,66,5,600.0,0.4662004662004662,50
child_spatial_s22_odd_even_blocks_b1,66,6,720.0,0.47530864197530864,45
child_spatial_s22_odd_even_blocks_b1,67,0,0.0,0.31644144144144143,49
child_spatial_s22_odd_even_blocks_b1,67,1,120.0,0.6598915989159891,50
child_spatial_s22_odd_even_blocks_b1,67,2,240.0,0.5049999999999999,50
child_spatial_s22_odd_even_blocks_b1,67,3,360.0,0.39999999999999997,50
child_spatial_s22_odd_even_blocks_b1,67,4,480.0,0.6736596736596736,50
child_spatial_s22_odd_even_blocks_b1,67,5,600.0,0.51875,50
child_spatial_s22_odd_even_blocks_b1,67,6,720.0,0.62,50
child_spatial_s22_odd_even_blocks_b1,68,0,0.0,0.7161290322580646,41
child_spatial_s22_odd_even_blocks_b1,69,0,0.0,0.3925438596491228,50
child_spatial_s22_odd_even_blocks_b1,69,1,120.0,0.3086419753086419,45
child_spatial_s22_odd_even_blocks_b1,69,2,240.0,0.485,50
child_spatial_s22_odd_even_blocks_b1,69,3,360.0,0.31136363636363634,51
child_spatial_s22_odd_even_blocks_b1,69,4,480.0,0.5474358974358974,49
child_spatial_s22_odd_even_blocks_b1,69,5,600.0,0.6100000000000001,50
child_spatial_s22_odd_even_blocks_b1,69,6,720.0,0.38888888888888884,51
child_spatial_s22_odd_even_blocks_b1,70,0,0.0,0.4444444444444444,40
child_spatial_s22_odd_even_blocks_b1,70,1,120.0,0.521484375,40
child_spatial_s22_odd_even_blocks_b1,70,3,360.0,0.38472222222222224,46
child_spatial_s22_odd_even_blocks_b1,70,4,480.0,0.7046783625730995,47
child_spatial_s22_odd_even_blocks_b1,70,6,720.0,0.36328125,40
child_spatial_s22_odd_even_blocks_b1,71,0,0.0,0.4837962962962963,48
child_spatial_s22_odd_even_blocks_b1,71,1,120.0,0.5989159891598916,50
child_spatial_s22_odd_even_blocks_b1,71,2,240.0,0.5378378378378379,47
child_spatial_s22_odd_even_blocks_b1,71,3,360.0,0.41,50
child_spatial_s22_odd_even_blocks_b1,71,4,480.0,0.42788461538461536,34
child_spatial_s22_odd_even_blocks_b1,71,5,600.0,0.2962962962962963,48
child_spatial_s22_odd_even_blocks_b1,71,6,720.0,0.5245535714285714,36
child_spatial_s22_odd_even_blocks_b1,72,2,240.0,0.6271428571428572,45
child_spatial_s22_odd_even_blocks_b1,72,3,360.0,0.44,50
child_spatial_s22_odd_even_blocks_b1,72,4,480.0,0.29814814814814816,39
child_spatial_s33_odd_even_blocks_b0,0,0,0.0,0.2544642857142857,36
child_spatial_s33_odd_even_blocks_b0,0,1,120.0,0.6081871345029239,47
child_spatial_s33_odd_even_blocks_b0,0,2,240.0,0.6352941176470588,44
child_spatial_s33_odd_even_blocks_b0,0,3,360.0,0.55,49
child_spatial_s33_odd_even_blocks_b0,0,4,480.0,0.4921875,42
child_spatial_s33_odd_even_blocks_b0,0,6,720.0,0.4175,50
child_spatial_s33_odd_even_blocks_b0,1,0,0.0,0.5772058823529411,97
child_spatial_s33_odd_even_blocks_b0,1,1,120.0,0.5184374999999999,100
child_spatial_s33_odd_even_blocks_b0,1,2,240.0,0.645021645021645,98
child_spatial_s33_odd_even_blocks_b0,1,3,360.0,0.48597756410256415,94
child_spatial_s33_odd_even_blocks_b0,1,4,480.0,0.5239099859353024,97
child_spatial_s33_odd_even_blocks_b0,1,5,600.0,0.6348238482384825,100
child_spatial_s33_odd_even_blocks_b0,2,0,0.0,0.6111111111111112,44
child_spatial_s33_odd_even_blocks_b0,2,2,240.0,0.6147727272727272,51
child_spatial_s33_odd_even_blocks_b0,2,3,360.0,0.5454545454545454,42
child_spatial_s33_odd_even_blocks_b0,2,5,600.0,0.34523809523809523,37
child_spatial_s33_odd_even_blocks_b0,3,0,0.0,0.5853658536585367,50
child_spatial_s33_odd_even_blocks_b0,3,1,120.0,0.3644736842105263,48
child_spatial_s33_odd_even_blocks_b0,3,2,240.0,0.5545454545454546,51
child_spatial_s33_odd_even_blocks_b0,3,3,360.0,0.4338624338624339,51
child_spatial_s33_odd_even_blocks_b0,3,4,480.0,0.5365853658536586,50
child_spatial_s33_odd_even_blocks_b0,3,5,600.0,0.4227642276422764,50
child_spatial_s33_odd_even_blocks_b0,4,0,0.0,0.6212737127371274,100
child_spatial_s33_odd_even_blocks_b0,4,1,120.0,0.6631578947368422,96
child_spatial_s33_odd_even_blocks_b0,4,2,240.0,0.5746575342465753,93
child_spatial_s33_odd_even_blocks_b0,4,3,360.0,0.4918300653594771,89
child_spatial_s33_odd_even_blocks_b0,4,4,480.0,0.5633903133903134,96
child_spatial_s33_odd_even_blocks_b0,4,5,600.0,0.5414951989026063,99
child_spatial_s33_odd_even_blocks_b0,5,0,0.0,0.6273712737127372,50
child_spatial_s33_odd_even_blocks_b0,5,1,120.0,0.605,50
child_spatial_s33_odd_even_blocks_b0,5,2,240.0,0.3512820512820513,49
child_spatial_s33_odd_even_blocks_b0,5,3,360.0,0.4629629629629629,51
child_spatial_s33_odd_even_blocks_b0,5,4,480.0,0.586894586894587,48
child_spatial_s33_odd_even_blocks_b0,5,5,600.0,0.3835978835978836,51
child_spatial_s33_odd_even_blocks_b0,6,1,120.0,0.3952205882352941,42
child_spatial_s33_odd_even_blocks_b0,6,2,240.0,0.46153846153846156,49
child_spatial_s33_odd_even_blocks_b0,6,3,360.0,0.4583333333333333,47
child_spatial_s33_odd_even_blocks_b0,8,1,120.0,0.3,49
child_spatial_s33_odd_even_blocks_b0,8,2,240.0,0.5525525525525525,46
child_spatial_s33_odd_even_blocks_b0,8,3,360.0,0.6339285714285714,50
child_spatial_s33_odd_even_blocks_b0,8,4,480.0,0.48250000000000004,50
child_spatial_s33_odd_even_blocks_b0,8,5,600.0,0.44375,48
child_spatial_s33_odd_even_blocks_b0,10,0,0.0,0.4041666666666667,49
child_spatial_s33_odd_even_blocks_b0,10,1,120.0,0.645,50
child_spatial_s33_odd_even_blocks_b0,10,2,240.0,0.634090909090909,51
child_spatial_s33_odd_even_blocks_b0,10,3,360.0,0.5745257452574526,50
child_spatial_s33_odd_even_blocks_b0,10,4,480.0,0.6802168021680217,50
child_spatial_s33_odd_even_blocks_b0,10,5,600.0,0.5569444444444445,49
child_spatial_s33_odd_even_blocks_b0,11,0,0.0,0.6438746438746439,48
child_spatial_s33_odd_even_blocks_b0,11,1,120.0,0.6485714285714286,45
child_spatial_s33_odd_even_blocks_b0,11,2,240.0,0.43813131313131315,47
child_spatial_s33_odd_even_blocks_b0,11,3,360.0,0.4516129032258065,39
child_spatial_s33_odd_even_blocks_b0,11,4,480.0,0.49189189189189186,47
child_spatial_s33_odd_even_blocks_b0,12,0,0.0,0.8805555555555555,49
child_spatial_s33_odd_even_blocks_b0,12,1,120.0,0.5578947368421053,48
child_spatial_s33_odd_even_blocks_b0,12,2,240.0,0.5974358974358974,49
child_spatial_s33_odd_even_blocks_b0,12,3,360.0,0.697560975609756,51
child_spatial_s33_odd_even_blocks_b0,12,4,480.0,0.4615384615384615,48
child_spatial_s33_odd_even_blocks_b0,12,5,600.0,0.7588075880758808,50
child_spatial_s33_odd_even_blocks_b0,13,0,0.0,0.5121951219512195,50
child_spatial_s33_odd_even_blocks_b0,13,1,120.0,0.7894736842105263,48
child_spatial_s33_odd_even_blocks_b0,13,2,240.0,0.5525,50
child_spatial_s33_odd_even_blocks_b0,13,3,360.0,0.4959349593495935,50
child_spatial_s33_odd_even_blocks_b0,13,4,480.0,0.46612466124661245,50
child_spatial_s33_odd_even_blocks_b0,13,5,600.0,0.6666666666666667,50
child_spatial_s33_odd_even_blocks_b0,14,0,0.0,0.42818428184281837,50
child_spatial_s33_odd_even_blocks_b0,14,1,120.0,0.4394736842105263,48
child_spatial_s33_odd_even_blocks_b0,14,2,240.0,0.52,50
child_spatial_s33_odd_even_blocks_b0,14,3,360.0,0.7388888888888889,49
child_spatial_s33_odd_even_blocks_b0,14,4,480.0,0.6906250000000002,48
child_spatial_s33_odd_even_blocks_b0,14,5,600.0,0.46883468834688347,50
child_spatial_s33_odd_even_blocks_b0,15,0,0.0,0.4377104377104377,42
child_spatial_s33_odd_even_blocks_b0,15,2,240.0,0.31666666666666665,49
child_spatial_s33_odd_even_blocks_b0,15,3,360.0,0.4444444444444444,50
child_spatial_s33_odd_even_blocks_b0,15,4,480.0,0.5349999999999999,50
child_spatial_s33_odd_even_blocks_b0,15,5,600.0,0.6385135135135136,45
child_spatial_s33_odd_even_blocks_b0,16,0,0.0,0.6013513513513513,45
child_spatial_s33_odd_even_blocks_b0,16,1,120.0,0.27749999999999997,50
child_spatial_s33_odd_even_blocks_b0,16,2,240.0,0.5299145299145299,48
child_spatial_s33_odd_even_blocks_b0,16,3,360.0,0.5406504065040649,50
child_spatial_s33_odd_even_blocks_b0,16,4,480.0,0.5463414634146341,51
child_spatial_s33_odd_even_blocks_b0,16,5,600.0,0.4144736842105263,46
child_spatial_s33_odd_even_blocks_b0,17,0,0.0,0.641025641025641,48
child_spatial_s33_odd_even_blocks_b0,17,1,120.0,0.4891891891891892,47
child_spatial_s33_odd_even_blocks_b0,17,3,360.0,0.7405405405405405,47
child_spatial_s33_odd_even_blocks_b0,18,1,120.0,0.6141975308641975,45
child_spatial_s33_odd_even_blocks_b0,18,2,240.0,0.41842105263157897,48
child_spatial_s33_odd_even_blocks_b0,18,3,360.0,0.600609756097561,49
child_spatial_s33_odd_even_blocks_b0,18,4,480.0,0.27499999999999997,50
child_spatial_s33_odd_even_blocks_b0,18,5,600.0,0.3414634146341463,50
child_spatial_s33_odd_even_blocks_b0,19,0,0.0,0.45528455284552843,50
child_spatial_s33_odd_even_blocks_b0,19,1,120.0,0.4868421052631579,48
child_spatial_s33_odd_even_blocks_b0,19,2,240.0,0.3875,50
child_spatial_s33_odd_even_blocks_b0,19,3,360.0,0.37566137566137564,51
child_spatial_s33_odd_even_blocks_b0,19,4,480.0,0.5650000000000001,50
child_spatial_s33_odd_even_blocks_b0,19,5,600.0,0.6612466124661246,50
child_spatial_s33_odd_even_blocks_b0,20,0,0.0,0.6239837398373984,100
child_spatial_s33_odd_even_blocks_b0,20,1,120.0,0.7381578947368421,96
child_spatial_s33_odd_even_blocks_b0,20,2,240.0,0.6038011695906431,91
child_spatial_s33_odd_even_blocks_b0,20,3,360.0,0.41623263888888895,88
child_spatial_s33_odd_even_blocks_b0,20,4,480.0,0.4486301369863014,89
child_spatial_s33_odd_even_blocks_b0,20,5,600.0,0.5205479452054795,87
child_spatial_s33_odd_even_blocks_b0,21,0,0.0,0.3666666666666667,49
child_spatial_s33_odd_even_blocks_b0,21,1,120.0,0.43137254901960786,43
child_spatial_s33_odd_even_blocks_b0,21,2,240.0,0.6194444444444445,46
child_spatial_s33_odd_even_blocks_b0,21,3,360.0,0.4507575757575758,41
child_spatial_s33_odd_even_blocks_b0,21,4,480.0,0.4201388888888889,44
child_spatial_s33_odd_even_blocks_b0,21,5,600.0,0.5791666666666666,49
child_spatial_s33_odd_even_blocks_b0,22,0,0.0,0.4417249417249417,79
child_spatial_s33_odd_even_blocks_b0,22,1,120.0,0.3611111111111111,35
child_spatial_s33_odd_even_blocks_b0,22,2,240.0,0.5665961945031712,54
child_spatial_s33_odd_even_blocks_b0,22,3,360.0,0.5321428571428571,43
child_spatial_s33_odd_even_blocks_b0,22,5,600.0,0.4975845410628019,55
child_spatial_s33_odd_even_blocks_b0,23,0,0.0,0.6416666666666666,49
child_spatial_s33_odd_even_blocks_b0,23,1,120.0,0.6974358974358975,49
child_spatial_s33_odd_even_blocks_b0,23,2,240.0,0.8048780487804879,51
child_spatial_s33_odd_even_blocks_b0,23,3,360.0,0.6726190476190477,50
child_spatial_s33_odd_even_blocks_b0,23,4,480.0,0.63,50
child_spatial_s33_odd_even_blocks_b0,23,5,600.0,0.5745257452574526,50
child_spatial_s33_odd_even_blocks_b0,24,0,0.0,0.5340236686390533,65
child_spatial_s33_odd_even_blocks_b0,24,1,120.0,0.5503626107977437,90
child_spatial_s33_odd_even_blocks_b0,24,2,240.0,0.4604205318491033,98
child_spatial_s33_odd_even_blocks_b0,24,3,360.0,0.60625,91
child_spatial_s33_odd_even_blocks_b0,24,4,480.0,0.4908536585365853,100
child_spatial_s33_odd_even_blocks_b0,24,5,600.0,0.4300074460163813,96
child_spatial_s33_odd_even_blocks_b0,25,0,0.0,0.4749780509218613,84
child_spatial_s33_odd_even_blocks_b0,25,1,120.0,0.5147058823529412,87
child_spatial_s33_odd_even_blocks_b0,25,2,240.0,0.4684210526315789,99
child_spatial_s33_odd_even_blocks_b0,25,3,360.0,0.42862654320987653,90
child_spatial_s33_odd_even_blocks_b0,25,4,480.0,0.6062962962962963,93
child_spatial_s33_odd_even_blocks_b0,25,5,600.0,0.5473429951690821,84
child_spatial_s33_odd_even_blocks_b0,26,0,0.0,0.6368563685636857,50
child_spatial_s33_odd_even_blocks_b0,26,1,120.0,0.4205128205128205,49
child_spatial_s33_odd_even_blocks_b0,26,2,240.0,0.5425,50
child_spatial_s33_odd_even_blocks_b0,26,3,360.0,0.40058479532163743,47
child_spatial_s33_odd_even_blocks_b0,26,4,480.0,0.4145299145299145,48
child_spatial_s33_odd_even_blocks_b0,26,5,600.0,0.4527027027027027,45
child_spatial_s33_odd_even_blocks_b0,27,0,0.0,0.26964769647696474,50
child_spatial_s33_odd_even_blocks_b0,27,1,120.0,0.4222222222222222,46
child_spatial_s33_odd_even_blocks_b0,27,2,240.0,0.605,50
child_spatial_s33_odd_even_blocks_b0,27,3,360.0,0.5745257452574526,50
child_spatial_s33_odd_even_blocks_b0,27,4,480.0,0.4786324786324786,48
child_spatial_s33_odd_even_blocks_b0,27,5,600.0,0.7073170731707317,50
child_spatial_s33_odd_even_blocks_b0,30,0,0.0,0.5528455284552846,50
child_spatial_s33_odd_even_blocks_b0,30,1,120.0,0.36250000000000004,50
child_spatial_s33_odd_even_blocks_b0,30,2,240.0,0.41875000000000007,50
child_spatial_s33_odd_even_blocks_b0,30,3,360.0,0.328042328042328,51
child_spatial_s33_odd_even_blocks_b0,30,4,480.0,0.5611111111111111,49
child_spatial_s33_odd_even_blocks_b0,30,5,600.0,0.2953929539295393,50
child_spatial_s33_odd_even_blocks_b0,31,0,0.0,0.3602430555555556,88
child_spatial_s33_odd_even_blocks_b0,31,1,120.0,0.5337286879169755,90
child_spatial_s33_odd_even_blocks_b0,31,2,240.0,0.45285467128027684,85
child_spatial_s33_odd_even_blocks_b0,31,3,360.0,0.47058823529411764,87
child_spatial_s33_odd_even_blocks_b0,31,4,480.0,0.4971014492753623,84
child_spatial_s33_odd_even_blocks_b0,31,5,600.0,0.6361607142857143,86
child_spatial_s33_odd_even_blocks_b0,32,0,0.0,0.4325,50
child_spatial_s33_odd_even_blocks_b0,32,1,120.0,0.385,50
child_spatial_s33_odd_even_blocks_b0,32,2,240.0,0.448780487804878,51
child_spatial_s33_odd_even_blocks_b0,32,3,360.0,0.4959349593495935,50
child_spatial_s33_odd_even_blocks_b0,32,4,480.0,0.62625,50
child_spatial_s33_odd_even_blocks_b0,32,5,600.0,0.6341463414634146,50
child_spatial_s33_odd_even_blocks_b0,33,0,0.0,0.6527777777777777,49
child_spatial_s33_odd_even_blocks_b0,33,1,120.0,0.49743589743589745,49
child_spatial_s33_odd_even_blocks_b0,33,2,240.0,0.6200000000000001,50
child_spatial_s33_odd_even_blocks_b0,33,3,360.0,0.47953216374269003,47
child_spatial_s33_odd_even_blocks_b0,33,4,480.0,0.29810298102981025,50
child_spatial_s33_odd_even_blocks_b0,33,5,600.0,0.5691056910569106,50
child_spatial_s33_odd_even_blocks_b0,34,0,0.0,0.48238482384823844,50
child_spatial_s33_odd_even_blocks_b0,34,1,120.0,0.64,50
child_spatial_s33_odd_even_blocks_b0,34,2,240.0,0.5727272727272728,51
child_spatial_s33_odd_even_blocks_b0,34,3,360.0,0.611111111111111,51
child_spatial_s33_odd_even_blocks_b0,34,4,480.0,0.626984126984127,51
child_spatial_s33_odd_even_blocks_b0,34,5,600.0,0.5718157181571815,50
child_spatial_s33_odd_even_blocks_b0,35,0,0.0,0.4786324786324786,48
child_spatial_s33_odd_even_blocks_b0,35,1,120.0,0.46571428571428575,45
child_spatial_s33_odd_even_blocks_b0,35,2,240.0,0.4654654654654654,46
child_spatial_s33_odd_even_blocks_b0,35,3,360.0,0.3834688346883468,50
child_spatial_s33_odd_even_blocks_b0,35,4,480.0,0.4275,50
child_spatial_s33_odd_even_blocks_b0,35,5,600.0,0.5257452574525745,50
child_spatial_s33_odd_even_blocks_b0,36,0,0.0,0.7076023391812866,47
child_spatial_s33_odd_even_blocks_b0,36,1,120.0,0.5102564102564102,49
child_spatial_s33_odd_even_blocks_b0,36,2,240.0,0.6081081081081081,47
child_spatial_s33_odd_even_blocks_b0,36,4,480.0,0.31597222222222215,44
child_spatial_s33_odd_even_blocks_b0,36,5,600.0,0.5746951219512195,49
child_spatial_s33_odd_even_blocks_b0,37,0,0.0,0.5522875816993464,43
child_spatial_s33_odd_even_blocks_b0,37,2,240.0,0.49358974358974356,35
child_spatial_s33_odd_even_blocks_b0,38,0,0.0,0.5250677506775068,100
child_spatial_s33_odd_even_blocks_b0,38,1,120.0,0.6437499999999999,100
child_spatial_s33_odd_even_blocks_b0,38,2,240.0,0.49633699633699635,99
child_spatial_s33_odd_even_blocks_b0,38,3,360.0,0.5528120713305898,99
child_spatial_s33_odd_even_blocks_b0,38,4,480.0,0.42935528120713307,99
child_spatial_s33_odd_even_blocks_b0,38,5,600.0,0.6855281207133059,99
child_spatial_s33_odd_even_blocks_b0,39,0,0.0,0.5284552845528455,50
child_spatial_s33_odd_even_blocks_b0,39,1,120.0,0.52375,50
child_spatial_s33_odd_even_blocks_b0,39,2,240.0,0.525,49
child_spatial_s33_odd_even_blocks_b0,39,3,360.0,0.5740740740740741,51
child_spatial_s33_odd_even_blocks_b0,39,4,480.0,0.5691056910569106,50
child_spatial_s33_odd_even_blocks_b0,39,5,600.0,0.6128048780487805,49
child_spatial_s33_odd_even_blocks_b0,40,0,0.0,0.5841269841269842,44
child_spatial_s33_odd_even_blocks_b0,40,1,120.0,0.55375,50
child_spatial_s33_odd_even_blocks_b0,40,2,240.0,0.5,43
child_spatial_s33_odd_even_blocks_b0,40,5,600.0,0.3464052287581699,43
child_spatial_s33_odd_even_blocks_b0,41,0,0.0,0.69377990430622,49
child_spatial_s33_odd_even_blocks_b0,41,1,120.0,0.6503496503496503,50
child_spatial_s33_odd_even_blocks_b0,41,2,240.0,0.27505827505827507,50
child_spatial_s33_odd_even_blocks_b0,41,3,360.0,0.5457317073170731,49
child_spatial_s33_odd_even_blocks_b0,41,4,480.0,0.65125,50
child_spatial_s33_odd_even_blocks_b0,41,5,600.0,0.57375,50
child_spatial_s33_odd_even_blocks_b0,42,0,0.0,0.6666666666666666,50
child_spatial_s33_odd_even_blocks_b0,42,1,120.0,0.6820512820512821,49
child_spatial_s33_odd_even_blocks_b0,42,2,240.0,0.6277777777777778,49
child_spatial_s33_odd_even_blocks_b0,42,3,360.0,0.3209459459459459,45
child_spatial_s33_odd_even_blocks_b0,42,4,480.0,0.37250000000000005,50
child_spatial_s33_odd_even_blocks_b0,42,5,600.0,0.4785714285714286,43
child_spatial_s33_odd_even_blocks_b0,43,0,0.0,0.4444444444444444,50
child_spatial_s33_odd_even_blocks_b0,43,1,120.0,0.4846153846153846,49
child_spatial_s33_odd_even_blocks_b0,43,2,240.0,0.4195121951219512,51
child_spatial_s33_odd_even_blocks_b0,43,4,480.0,0.5636856368563685,50
child_spatial_s33_odd_even_blocks_b0,43,5,600.0,0.4115853658536585,49
child_spatial_s33_odd_even_blocks_b0,44,2,240.0,0.5621621621621622,47
child_spatial_s33_odd_even_blocks_b0,44,3,360.0,0.5111111111111111,49
child_spatial_s33_odd_even_blocks_b0,44,4,480.0,0.39426523297491034,40
child_spatial_s33_odd_even_blocks_b0,44,5,600.0,0.6722972972972974,45
