seed,child,group,n_channels,source,auc_base,auc_drop
33,30,vertex_ring,6,non-CI,0.5039258793969849,-0.004472361809045311
33,34,vertex_ring,6,non-CI,0.4452041457286432,-0.00744032663316585
33,35,vertex_ring,6,non-CI,0.5899208181080622,0.022399230193520747
33,10,frontocentral,11,CI,0.44952135511223773,-0.009946002315760594
33,13,frontocentral,11,non-CI,0.49774092615769716,-0.0024217772215268107
33,14,frontocentral,11,non-CI,0.5057106014552823,-0.006562586349820321
33,17,frontocentral,11,non-CI,0.49717747487264213,-0.0012047363348478557
33,25,frontocentral,11,non-CI,0.49559182960893855,-0.007325128026070771
33,28,frontocentral,11,CI,0.49053854631722493,-0.0008094695483781833
33,30,frontocentral,11,non-CI,0.5039258793969849,-0.0012625628140704448
33,34,frontocentral,11,non-CI,0.4452041457286432,-0.01667085427135684
33,35,frontocentral,11,non-CI,0.5899208181080622,-0.017172847969509686
33,10,occipital,9,CI,0.44952135511223773,-0.0006853840420557034
33,13,occipital,9,non-CI,0.49774092615769716,-0.00638923654568202
33,14,occipital,9,non-CI,0.5057106014552823,0.001128304319793716
33,17,occipital,9,non-CI,0.49717747487264213,0.0022717885171416596
33,25,occipital,9,non-CI,0.49559182960893855,0.003266119646182508
33,28,occipital,9,CI,0.49053854631722493,-0.0009900435245548955
33,30,occipital,9,non-CI,0.5039258793969849,0.006444723618090453
33,34,occipital,9,non-CI,0.4452041457286432,-0.007559673366834163
33,35,occipital,9,non-CI,0.5899208181080622,0.009386733416770987
33,10,left_half,49,CI,0.44952135511223773,-0.006471700250484658
33,13,left_half,49,non-CI,0.49774092615769716,-0.013742177722152693
33,14,left_half,49,non-CI,0.5057106014552823,0.01349359859998156
33,17,left_half,49,non-CI,0.49717747487264213,-0.026951672862453646
33,25,left_half,49,non-CI,0.49559182960893855,0.015857774674115477
33,28,left_half,49,CI,0.49053854631722493,-0.021111588490588362
33,30,left_half,49,non-CI,0.5039258793969849,0.010219849246231094
33,34,left_half,49,non-CI,0.4452041457286432,-0.01861494974874367
33,35,left_half,49,non-CI,0.5899208181080622,-0.02265394557266942
33,10,right_half,51,CI,0.44952135511223773,-0.00899087227130102
33,13,right_half,51,non-CI,0.49774092615769716,5.319148936178131e-05
33,14,right_half,51,non-CI,0.5057106014552823,0.0063323201621073855
33,17,right_half,51,non-CI,0.49717747487264213,-0.03504061682500342
33,25,right_half,51,non-CI,0.49559182960893855,0.0014912127560521848
33,28,right_half,51,CI,0.49053854631722493,0.0023941618565496148
33,30,right_half,51,non-CI,0.5039258793969849,0.004930904522612967
33,34,right_half,51,non-CI,0.4452041457286432,0.0032506281407035376
33,35,right_half,51,non-CI,0.5899208181080622,-0.022443255073867463
